,index,id,name,images,imageAlt,tax,businessUnit,showSexualContent,productGroupId,hasReviewPhoto,cardType,sections,variants,categoryHierarchy,categoryId,categoryName,url,merchantId,campaignId,promotions,rushDeliveryDuration,freeCargo,campaignName,listingId,winnerVariant,itemNumber,discountedPriceInfo,hasVideoContent,hasCrossPromotion,hasCollectableCoupon,sameDayShipping,lowestPriceDuration,isLegalRequirementConfirmed,badges,brand.id,brand.name,ratingScore.averageRating,ratingScore.totalCount,price.sellingPrice,price.originalPrice,price.discountedPrice,price.buyingPrice,stamps,collectableCouponDiscount
138,18,454998094,Dekoratif Büyük Beyaz Gökkuşağı Desenli Mum - Kokulu Vegan Soya Wax Mumu 1 Adet,"['/ty651/product/media/images/20221217/23/240600161/649752673/1/1_org_zoom.jpg', '/ty651/product/media/images/20221217/23/240600161/649752673/2/2_org_zoom.jpg']",Cageartstudio Dekoratif Büyük Beyaz Gökkuşağı Desenli Mum - Kokulu Vegan Soya Wax Mumu 1 Adet,18,Ev Dekorasyon,True,325200981,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 155, 'buyingPrice': 0, 'originalPrice': 155, 'sellingPrice': 155}, 'listingId': '90e10e200d6f6ba5f55a3068af0fdeae', 'campaignId': 61, 'merchantId': 321449, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/cageartstudio/dekoratif-buyuk-beyaz-gokkusagi-desenli-mum-kokulu-vegan-soya-wax-mumu-1-adet-p-454998094?boutiqueId=61&merchantId=321449,321449,61,[],0,True,Tüm Ürünler,90e10e200d6f6ba5f55a3068af0fdeae,Tek Ebat,649752673,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",151639,Cageartstudio,5.0,2.0,155.0,155.0,155.0,0,,
139,19,660112605,"Black Vanilla Kokulu, Kapaklı Camda Dekoratif %100 Vegan Soya Mumu","['/ty757/product/media/images/20230302/2/293158299/872996580/1/1_org_zoom.jpg', '/ty757/product/media/images/20230302/2/293158299/872996580/2/2_org_zoom.jpg', '/ty757/product/media/images/20230302/2/293158299/872996580/3/3_org_zoom.jpg']","NocheLuz Black Vanilla Kokulu, Kapaklı Camda Dekoratif %100 Vegan Soya Mumu",18,Ev Dekorasyon,True,513618902,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 150, 'buyingPrice': 0, 'originalPrice': 125, 'sellingPrice': 150}, 'listingId': '74953d4bc4d773d7d4c0db03d58a9dd6', 'campaignId': 61, 'merchantId': 732170, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/nocheluz/black-vanilla-kokulu-kapakli-camda-dekoratif-100-vegan-soya-mumu-p-660112605?boutiqueId=61&merchantId=732170,732170,61,[],0,True,Tüm Ürünler,74953d4bc4d773d7d4c0db03d58a9dd6,Tek Ebat,872996580,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1762291,NocheLuz,5.0,1.0,150.0,125.0,150.0,0,,
140,20,655674239,"Ahşap Kapta Kokulu, Dekoratif %100 Vegan Soya Mumu","['/ty758/product/media/images/20230303/0/293915766/866963645/1/1_org_zoom.jpg', '/ty757/product/media/images/20230303/0/293915766/866963645/2/2_org_zoom.jpg', '/ty757/product/media/images/20230303/0/293915766/866963645/3/3_org_zoom.jpg']","NocheLuz Ahşap Kapta Kokulu, Dekoratif %100 Vegan Soya Mumu",18,Ev Dekorasyon,True,510562730,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 215, 'buyingPrice': 0, 'originalPrice': 200, 'sellingPrice': 215}, 'listingId': '6582cd97554b7631df81226adc14c4f6', 'campaignId': 61, 'merchantId': 732170, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/nocheluz/ahsap-kapta-kokulu-dekoratif-100-vegan-soya-mumu-p-655674239?boutiqueId=61&merchantId=732170,732170,61,[],0,True,Tüm Ürünler,6582cd97554b7631df81226adc14c4f6,Tek Ebat,866963645,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1762291,NocheLuz,,,215.0,200.0,215.0,0,,
141,21,670751045,Flower Garden Series El Yapımı Beton Pembe Saksı Vegan Soya Wax Mum Kır Çiçeği Kokulu,"['/ty790/product/media/images/20230320/22/308524011/887544903/1/1_org_zoom.jpg', '/ty790/product/media/images/20230321/5/308688415/887544903/1/1_org_zoom.jpg', '/ty791/product/media/images/20230321/5/308688415/887544903/2/2_org_zoom.jpg', '/ty791/product/media/images/20230321/5/308688415/887544903/3/3_org_zoom.jpg', '/ty790/product/media/images/20230321/5/308688415/887544903/4/4_org_zoom.jpg', '/ty790/product/media/images/20230321/5/308688415/887544903/5/5_org_zoom.jpg', '/ty789/product/media/images/20230321/5/308688415/887544903/6/6_org_zoom.jpg']",grafimum Flower Garden Series El Yapımı Beton Pembe Saksı Vegan Soya Wax Mum Kır Çiçeği Kokulu,18,Ev Dekorasyon,True,520259727,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 218.89, 'buyingPrice': 0, 'originalPrice': 203.57, 'sellingPrice': 218.89}, 'listingId': '3f615d6905780deeb90c31b5b3671820', 'campaignId': 61, 'merchantId': 696378, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/grafimum/flower-garden-series-el-yapimi-beton-pembe-saksi-vegan-soya-wax-mum-kir-cicegi-kokulu-p-670751045?boutiqueId=61&merchantId=696378,696378,61,[],0,True,Tüm Ürünler,3f615d6905780deeb90c31b5b3671820,Tek Ebat,887544903,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1824605,grafimum,,,218.89,203.57,218.89,0,,
142,22,670750937,Flower Garden Series El Yapımı Beton Sarı Saksı Vegan Soya Wax Mum Kır Çiçeği Kokulu,"['/ty790/product/media/images/20230320/21/308468431/887544737/1/1_org_zoom.jpg', '/ty789/product/media/images/20230321/5/308688211/887544737/1/1_org_zoom.jpg', '/ty789/product/media/images/20230321/5/308688211/887544737/2/2_org_zoom.jpg', '/ty789/product/media/images/20230321/5/308688211/887544737/3/3_org_zoom.jpg', '/ty790/product/media/images/20230321/5/308688211/887544737/4/4_org_zoom.jpg', '/ty790/product/media/images/20230321/5/308688211/887544737/5/5_org_zoom.jpg', '/ty789/product/media/images/20230321/5/308688211/887544737/6/6_org_zoom.jpg']",grafimum Flower Garden Series El Yapımı Beton Sarı Saksı Vegan Soya Wax Mum Kır Çiçeği Kokulu,18,Ev Dekorasyon,True,520259727,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 218.89, 'buyingPrice': 0, 'originalPrice': 203.57, 'sellingPrice': 218.89}, 'listingId': '280d21b25bd43d62b2405ae7bf7af5cb', 'campaignId': 61, 'merchantId': 696378, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/grafimum/flower-garden-series-el-yapimi-beton-sari-saksi-vegan-soya-wax-mum-kir-cicegi-kokulu-p-670750937?boutiqueId=61&merchantId=696378,696378,61,[],0,True,Tüm Ürünler,280d21b25bd43d62b2405ae7bf7af5cb,Tek Ebat,887544737,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1824605,grafimum,,,218.89,203.57,218.89,0,,
143,23,670750611,Flower Garden Series El Yapımı Beton Yeşil Saksı Vegan Soya Wax Mum Kır Çiçeği Kokulu,"['/ty790/product/media/images/20230320/20/308440220/887544260/1/1_org_zoom.jpg', '/ty789/product/media/images/20230321/4/308686977/887544260/1/1_org_zoom.jpg', '/ty791/product/media/images/20230321/4/308686977/887544260/2/2_org_zoom.jpg', '/ty790/product/media/images/20230321/4/308686977/887544260/3/3_org_zoom.jpg', '/ty790/product/media/images/20230321/4/308686977/887544260/4/4_org_zoom.jpg', '/ty789/product/media/images/20230321/4/308686977/887544260/5/5_org_zoom.jpg']",grafimum Flower Garden Series El Yapımı Beton Yeşil Saksı Vegan Soya Wax Mum Kır Çiçeği Kokulu,18,Ev Dekorasyon,True,520259727,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 218.89, 'buyingPrice': 0, 'originalPrice': 203.57, 'sellingPrice': 218.89}, 'listingId': 'b74746be9093c44db161485f136bcd86', 'campaignId': 61, 'merchantId': 696378, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/grafimum/flower-garden-series-el-yapimi-beton-yesil-saksi-vegan-soya-wax-mum-kir-cicegi-kokulu-p-670750611?boutiqueId=61&merchantId=696378,696378,61,[],0,True,Tüm Ürünler,b74746be9093c44db161485f136bcd86,Tek Ebat,887544260,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1824605,grafimum,,,218.89,203.57,218.89,0,,
144,0,647405794,"Soya Mum, %100 Doğal, Vegan, El Yapımı, Dekoratif, Kokulu Kütük Mumlar","['/ty728/product/media/images/20230210/17/279099713/855112398/1/1_org_zoom.jpg', '/ty727/product/media/images/20230210/17/279099713/855112398/2/2_org_zoom.jpg', '/ty727/product/media/images/20230210/17/279099713/855112398/3/3_org_zoom.jpg']","Hytte Candle Soya Mum, %100 Doğal, Vegan, El Yapımı, Dekoratif, Kokulu Kütük Mumlar",18,Ev Dekorasyon,True,505177963,False,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 200, 'buyingPrice': 0, 'originalPrice': 200, 'sellingPrice': 200}, 'listingId': '459694191865ac3e5f37324a00b0540a', 'campaignId': 61, 'merchantId': 752444, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/hytte-candle/soya-mum-100-dogal-vegan-el-yapimi-dekoratif-kokulu-kutuk-mumlar-p-647405794?boutiqueId=61&merchantId=752444,752444,61,[],0,True,Tüm Ürünler,459694191865ac3e5f37324a00b0540a,Tek Ebat,855112398,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1786888,Hytte Candle,,,200.0,200.0,200.0,0,,
145,1,385594444,Happy Therapy - Japon Kiraz Çiçeği Kokulu Vegan Doğal Terapi Mum,['/ty597/product/media/images/20221114/2/213762910/621550387/1/1_org_zoom.jpg'],Gloria Candle Happy Therapy - Japon Kiraz Çiçeği Kokulu Vegan Doğal Terapi Mum,18,Ev Dekorasyon,True,311031613,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 103.9, 'buyingPrice': 0, 'originalPrice': 103.9, 'sellingPrice': 103.9}, 'listingId': 'a8054987bc090e2628ed7051bf720672', 'campaignId': 61, 'merchantId': 759436, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/gloria-candle/happy-therapy-japon-kiraz-cicegi-kokulu-vegan-dogal-terapi-mum-p-385594444?boutiqueId=61&merchantId=759436,759436,61,[],0,True,Tüm Ürünler,a8054987bc090e2628ed7051bf720672,Tek Ebat,621550387,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1736937,Gloria Candle,0.0,314.0,103.9,103.9,103.9,0,,
146,2,664881774,"Tarçın Kokulu El Yapımı %100 Doğal&vegan Içerikli Soya Mumu | Meditasyon, Hediyelik","['/ty765/product/media/images/20230307/9/298326371/879687626/1/1_org_zoom.jpg', '/ty766/product/media/images/20230307/9/298326371/879687626/2/2_org_zoom.jpg', '/ty766/product/media/images/20230307/9/298326371/879687626/3/3_org_zoom.jpg']","yarence design Tarçın Kokulu El Yapımı %100 Doğal&vegan Içerikli Soya Mumu | Meditasyon, Hediyelik",18,Ev Dekorasyon,True,516298104,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 99.99, 'buyingPrice': 0, 'originalPrice': 99.99, 'sellingPrice': 99.99}, 'listingId': 'af7cd2b42ac74624588df0981fcf42d3', 'campaignId': 61, 'merchantId': 784504, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/yarence-design/tarcin-kokulu-el-yapimi-100-dogal-vegan-icerikli-soya-mumu-meditasyon-hediyelik-p-664881774?boutiqueId=61&merchantId=784504,784504,61,"[{'id': 6831622, 'name': '3 Al 2 Öde', 'shortName': '3 Al 2 Öde', 'promotionEndDate': '2023-04-15T23:59:00'}]",0,False,Tüm Ürünler,af7cd2b42ac74624588df0981fcf42d3,Tek Ebat,879687626,,False,False,False,False,,False,"[{'title': '3 Al 2 Öde', 'type': 'TAKE_MORE_PAY_LESS'}]",1827728,yarence design,,,99.99,99.99,99.99,0,,
147,3,385598306,Free Therapy - Vanilya Kokulu Vegan Doğal Terapi Mum,['/ty597/product/media/images/20221114/2/213766858/621554655/1/1_org_zoom.jpg'],Gloria Candle Free Therapy - Vanilya Kokulu Vegan Doğal Terapi Mum,18,Ev Dekorasyon,True,311035401,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 99.9, 'buyingPrice': 0, 'originalPrice': 99.9, 'sellingPrice': 99.9}, 'listingId': '3936728eeed068dd2b2d9fb4ad3362a6', 'campaignId': 61, 'merchantId': 759436, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/gloria-candle/free-therapy-vanilya-kokulu-vegan-dogal-terapi-mum-p-385598306?boutiqueId=61&merchantId=759436,759436,61,[],0,False,Tüm Ürünler,3936728eeed068dd2b2d9fb4ad3362a6,Tek Ebat,621554655,,False,False,False,False,,False,[],1736937,Gloria Candle,0.0,59.0,99.9,99.9,99.9,0,,
148,4,309635104,Apple Candle Elma Şeklinde Elma Kokulu El Yapımı Doğal Vegan Soya Mum Seti (3'lü Set),"['/ty447/product/media/images/20220605/12/121118845/494366136/1/1_org_zoom.jpg', '/ty447/product/media/images/20220605/12/121118845/494366136/2/2_org_zoom.jpg', '/ty449/product/media/images/20220605/12/121118845/494366136/3/3_org_zoom.jpg', '/ty449/product/media/images/20220605/12/121118845/494366136/4/4_org_zoom.jpg', '/ty448/product/media/images/20220605/12/121118845/494366136/5/5_org_zoom.jpg', '/ty447/product/media/images/20220605/12/121118845/494366136/6/6_org_zoom.jpg']",Morf Apple Candle Elma Şeklinde Elma Kokulu El Yapımı Doğal Vegan Soya Mum Seti (3'lü Set),18,Ev Dekorasyon,True,257674111,True,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 139.9, 'buyingPrice': 0, 'originalPrice': 139.9, 'sellingPrice': 139.9}, 'listingId': '353078e1638517d7a6500ba41f14e071', 'campaignId': 61, 'merchantId': 607224, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/morf/apple-candle-elma-seklinde-elma-kokulu-el-yapimi-dogal-vegan-soya-mum-seti-3-lu-set-p-309635104?boutiqueId=61&merchantId=607224,607224,61,[],0,True,Tüm Ürünler,353078e1638517d7a6500ba41f14e071,Tek Ebat,494366136,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",159565,Morf,5.0,1.0,139.9,139.9,139.9,0,,
149,5,309620517,Candle Elma Şeklinde Elma Kokulu El Yapımı Doğal Vegan Soya Mum Seti (3'lü Set),"['/ty448/product/media/images/20220605/9/121099419/494342868/1/1_org_zoom.jpg', '/ty449/product/media/images/20220605/9/121099419/494342868/2/2_org_zoom.jpg', '/ty449/product/media/images/20220605/9/121099419/494342868/3/3_org_zoom.jpg']",Morf Candle Elma Şeklinde Elma Kokulu El Yapımı Doğal Vegan Soya Mum Seti (3'lü Set),18,Ev Dekorasyon,True,257660869,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 139.9, 'buyingPrice': 0, 'originalPrice': 139.9, 'sellingPrice': 139.9}, 'listingId': '757bee951b3482e4303a3ac6c4d496d1', 'campaignId': 61, 'merchantId': 607224, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/morf/candle-elma-seklinde-elma-kokulu-el-yapimi-dogal-vegan-soya-mum-seti-3-lu-set-p-309620517?boutiqueId=61&merchantId=607224,607224,61,[],0,True,Tüm Ürünler,757bee951b3482e4303a3ac6c4d496d1,Tek Ebat,494342868,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",159565,Morf,5.0,2.0,139.9,139.9,139.9,0,,
150,6,48969556,Altın Metal Kapaklı Gardenya Kokulu Vegan Bardak Mum,['/ty196/product/media/images/20211011/23/145468365/86822583/1/1_org_zoom.jpg'],Missi Altın Metal Kapaklı Gardenya Kokulu Vegan Bardak Mum,18,Ev Dekorasyon,True,41151556,True,PRODUCT,"[{'id': '101400'}, {'id': '12'}, {'id': '7'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 89.9, 'buyingPrice': 0, 'originalPrice': 87.3, 'sellingPrice': 89.9}, 'listingId': '3fd161d9865132ce68633c916dc18377', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/altin-metal-kapakli-gardenya-kokulu-vegan-bardak-mum-p-48969556?boutiqueId=61&merchantId=174,174,61,[],24,False,Tüm Ürünler,3fd161d9865132ce68633c916dc18377,Tek Ebat,86822583,,True,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Videolu Ürün', 'type': 'VIDEO_CONTENT'}]",143583,Missi,4.601809954751131,221.0,89.9,87.3,89.9,0,,
151,7,660109456,"Yasemin Sandal Kokulu, Metal Teneke Kutuda Dekoratif %100 Vegan Soya Mumu","['/ty756/product/media/images/20230302/2/293163287/872990406/1/1_org_zoom.jpg', '/ty757/product/media/images/20230302/2/293163287/872990406/2/2_org_zoom.jpg', '/ty758/product/media/images/20230302/2/293163287/872990406/3/3_org_zoom.jpg', '/ty758/product/media/images/20230302/2/293163287/872990406/4/4_org_zoom.jpg']","NocheLuz Yasemin Sandal Kokulu, Metal Teneke Kutuda Dekoratif %100 Vegan Soya Mumu",18,Ev Dekorasyon,True,513616478,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 120, 'buyingPrice': 0, 'originalPrice': 95, 'sellingPrice': 120}, 'listingId': 'a1b2ae7b1ebc531df430d2d288ee8c71', 'campaignId': 61, 'merchantId': 732170, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/nocheluz/yasemin-sandal-kokulu-metal-teneke-kutuda-dekoratif-100-vegan-soya-mumu-p-660109456?boutiqueId=61&merchantId=732170,732170,61,[],0,True,Tüm Ürünler,a1b2ae7b1ebc531df430d2d288ee8c71,Tek Ebat,872990406,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1762291,NocheLuz,,,120.0,95.0,120.0,0,,
152,8,660107748,"Çilek Kokulu, Metal Teneke Kutuda Dekoratif %100 Vegan Soya Mumu","['/ty756/product/media/images/20230302/2/293152384/872986425/1/1_org_zoom.jpg', '/ty756/product/media/images/20230302/2/293152384/872986425/2/2_org_zoom.jpg']","NocheLuz Çilek Kokulu, Metal Teneke Kutuda Dekoratif %100 Vegan Soya Mumu",18,Ev Dekorasyon,True,513616478,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 120, 'buyingPrice': 0, 'originalPrice': 95, 'sellingPrice': 120}, 'listingId': '043bc9e8f3d3f3c0795a2077c3b3847f', 'campaignId': 61, 'merchantId': 732170, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/nocheluz/cilek-kokulu-metal-teneke-kutuda-dekoratif-100-vegan-soya-mumu-p-660107748?boutiqueId=61&merchantId=732170,732170,61,[],0,True,Tüm Ürünler,043bc9e8f3d3f3c0795a2077c3b3847f,Tek Ebat,872986425,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1762291,NocheLuz,,,120.0,95.0,120.0,0,,
153,9,279295360,Büyük Üfleme Cam Bardak Içi Whıte Jasmıne Kokulu Şakayık Vegan Mum,"['/ty393/product/media/images/20220411/19/88565941/444681369/1/1_org_zoom.jpg', '/ty395/product/media/images/20220411/19/88565941/444681369/2/2_org_zoom.jpg']",Missi Büyük Üfleme Cam Bardak Içi Whıte Jasmıne Kokulu Şakayık Vegan Mum,18,Ev Dekorasyon,True,236026188,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': '1fa1657e27c59560093feffa103ba514', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ufleme-cam-bardak-ici-white-jasmine-kokulu-sakayik-vegan-mum-p-279295360?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,1fa1657e27c59560093feffa103ba514,Tek Ebat,444681369,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,,,119.88,119.88,119.88,0,,
154,10,385595143,Relax Therapy - Lavanta Kokulu Vegan Doğal Terapi Mum,['/ty597/product/media/images/20221114/2/213763643/621551142/1/1_org_zoom.jpg'],Gloria Candle Relax Therapy - Lavanta Kokulu Vegan Doğal Terapi Mum,18,Ev Dekorasyon,True,311032304,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 109.9, 'buyingPrice': 0, 'originalPrice': 79.9, 'sellingPrice': 109.9}, 'listingId': '21258aade164366117bea7e13af4c433', 'campaignId': 61, 'merchantId': 759436, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/gloria-candle/relax-therapy-lavanta-kokulu-vegan-dogal-terapi-mum-p-385595143?boutiqueId=61&merchantId=759436,759436,61,[],0,True,Tüm Ürünler,21258aade164366117bea7e13af4c433,Tek Ebat,621551142,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1736937,Gloria Candle,5.0,316.0,109.9,79.9,109.9,0,,
155,11,669593990,Oasis Vegan Amber Kokulu Kavanoz Mum,"['/ty778/product/media/images/20230314/9/303192981/885653767/1/1_org_zoom.jpg', '/ty779/product/media/images/20230314/9/303192981/885653767/2/2_org_zoom.jpg']",MONSİEURCANDLE Oasis Vegan Amber Kokulu Kavanoz Mum,18,Ev Dekorasyon,True,519392838,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 149, 'buyingPrice': 0, 'originalPrice': 130, 'sellingPrice': 149}, 'listingId': 'a922a7538922e70c32f151df6c3c6198', 'campaignId': 61, 'merchantId': 786188, 'discountedPriceInfo': '', 'hasCollectableCoupon': True, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/monsieurcandle/oasis-vegan-amber-kokulu-kavanoz-mum-p-669593990?boutiqueId=61&merchantId=786188,786188,61,"[{'id': 6964147, 'name': ""300 TL'ye 15 TL İndirim"", 'shortName': 'Çok Al Az Öde', 'promotionEndDate': '2023-04-03T23:59:00'}]",0,True,Tüm Ürünler,a922a7538922e70c32f151df6c3c6198,Tek Ebat,885653767,,False,False,True,False,,False,"[{'title': 'Kupon Fırsatı', 'type': 'COLLECTABLE_COUPON'}, {'title': 'Çok Al Az Öde', 'type': 'TAKE_MORE_PAY_LESS'}, {'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1833489,MONSİEURCANDLE,,,149.0,130.0,149.0,0,,
